id,data,bairro_assigned,cidade_norm,latitude,longitude,tipo,tipo_evento
6397,2024-02-18,Prefeito José Walter,fortaleza,-3.8427067581,-38.5543583681,cvli,HOMICIDIO DOLOSO
6398,2024-02-18,Benfica,fortaleza,-3.7365339661,-38.5365104325,cvli,HOMICIDIO DOLOSO
6399,2024-02-19,Amadeu Furtado,fortaleza,-3.7427774486,-38.554951519,cvli,HOMICIDIO DOLOSO
6402,2024-02-19,Granja Lisboa,fortaleza,-3.787866553,-38.6104437902,cvli,HOMICIDIO DOLOSO
6408,2024-02-21,Conjunto Palmeiras,fortaleza,-3.8382710764,-38.5331959592,cvli,HOMICIDIO DOLOSO
6409,2024-02-21,Cajazeiras,fortaleza,-3.8160306356,-38.5013966613,cvli,HOMICIDIO DOLOSO
6410,2024-02-21,Amadeu Furtado,fortaleza,-3.7455162548,-38.5625383613,cvli,HOMICIDIO DOLOSO
6411,2024-02-21,Itaperi,fortaleza,-3.7859500691,-38.5524674325,cvli,HOMICIDIO DOLOSO
6419,2024-02-22,Cajazeiras,fortaleza,-3.813870111,-38.5056156231,cvli,HOMICIDIO DOLOSO
6421,2024-02-22,São Bento,fortaleza,-3.8585789826,-38.4827778037,cvli,HOMICIDIO DOLOSO
6422,2024-02-22,Quintino Cunha,fortaleza,-3.7344229841,-38.6008547613,cvli,HOMICIDIO DOLOSO
6423,2024-02-22,Jóquei Clube,fortaleza,-3.7589157732,-38.5783720613,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
6426,2024-02-22,Padre Andrade,fortaleza,-3.7399446663,-38.5849023613,cvli,HOMICIDIO DOLOSO
6427,2024-02-22,Cajazeiras,fortaleza,-3.813870111,-38.5056156231,cvli,HOMICIDIO DOLOSO
6428,2024-02-22,Fátima,fortaleza,-3.7586496444,-38.5213871902,cvli,HOMICIDIO DOLOSO
6444,2024-02-25,Genibaú,fortaleza,-3.7607797676,-38.601955134,cvli,HOMICIDIO DOLOSO
6447,2024-02-25,Siqueira,fortaleza,-3.7985896856,-38.6311432917,cvli,HOMICIDIO DOLOSO
6448,2024-02-25,Vila Velha,fortaleza,-3.7169124649,-38.6067217748,cvli,HOMICIDIO DOLOSO
6449,2024-02-25,Conjunto Palmeiras,fortaleza,-3.8502349776,-38.5213781748,cvli,HOMICIDIO DOLOSO
6450,2024-02-25,Novo Mondubim,fortaleza,-3.8066238755,-38.5777670748,cvli,HOMICIDIO DOLOSO
6453,2024-02-25,Vila Velha,fortaleza,-3.7148646459,-38.5949293748,cvli,HOMICIDIO DOLOSO
6462,2024-02-26,Parque Santa Rosa,fortaleza,-3.8237442664,-38.5912026325,cvli,HOMICIDIO DOLOSO
6464,2024-02-27,Serrinha,fortaleza,-3.7788460741,-38.5494444037,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
6465,2024-02-27,Edson Queiroz,fortaleza,-3.7805341852,-38.4714103613,cvli,HOMICIDIO DOLOSO
6468,2024-02-27,Boa Vista/Castelão,fortaleza,-3.7935341589,-38.5161352748,cvli,HOMICIDIO DOLOSO
6474,2024-02-29,Vila Peri,fortaleza,-3.7878045692,-38.5815698748,cvli,HOMICIDIO DOLOSO
6475,2024-02-29,Planalto Ayrton Senna,fortaleza,-3.8353706817,-38.5670412613,cvli,HOMICIDIO DOLOSO
6481,2024-02-29,Praia Do Futuro Ii,fortaleza,-3.7634436905,-38.4436955037,cvli,HOMICIDIO DOLOSO
6484,2024-03-01,Paupina,fortaleza,-3.8729485528,-38.4972222052,cvli,HOMICIDIO DOLOSO
6486,2024-03-01,Granja Portugal,fortaleza,-3.7857307582,-38.5969945764,cvli,HOMICIDIO DOLOSO
6494,2024-03-02,Prefeito José Walter,fortaleza,-3.830771928,-38.548374634,cvli,HOMICIDIO DOLOSO
6497,2024-03-02,Floresta,fortaleza,-3.711812852,-38.5743030052,cvli,HOMICIDIO DOLOSO
6501,2024-03-02,Jardim Das Oliveiras,fortaleza,-3.7809543934,-38.5017413097,cvli,HOMICIDIO DOLOSO
6508,2024-03-03,Varjota,fortaleza,-3.7302017535,-38.488713234,cvli,HOMICIDIO DOLOSO
6514,2024-03-04,Bonsucesso,fortaleza,-3.7869122799,-38.5875214613,cvli,HOMICIDIO DOLOSO
6518,2024-03-04,Boa Vista/Castelão,fortaleza,-3.7987925488,-38.5155985189,cvli,HOMICIDIO DOLOSO
6519,2024-03-04,Messejana,fortaleza,-3.8182262459,-38.4922222036,cvli,HOMICIDIO DOLOSO
6520,2024-03-04,Jangurussu,fortaleza,-3.8562925552,-38.5186325613,cvli,HOMICIDIO DOLOSO
6523,2024-03-05,Barra Do Ceará,fortaleza,-3.7113390143,-38.573627502,cvli,HOMICIDIO DOLOSO
6529,2024-03-05,Vila Peri,fortaleza,-3.792093732,-38.5833333037,cvli,HOMICIDIO DOLOSO
6530,2024-03-05,Messejana,fortaleza,-3.8130847707,-38.4943236172,cvli,HOMICIDIO DOLOSO
6532,2024-03-05,Aldeota,fortaleza,-3.7448782962,-38.4975116037,cvli,HOMICIDIO DOLOSO
6534,2024-03-05,Jardim Das Oliveiras,fortaleza,-3.7746472573,-38.5055556037,cvli,HOMICIDIO DOLOSO
6536,2024-03-06,Jardim Das Oliveiras,fortaleza,-3.7766452851,-38.5044444037,cvli,HOMICIDIO DOLOSO
6542,2024-03-06,Messejana,fortaleza,-3.8176814509,-38.4975107325,cvli,HOMICIDIO DOLOSO
6548,2024-03-07,Siqueira,fortaleza,-3.8002885014,-38.6288996325,cvli,HOMICIDIO DOLOSO
6554,2024-03-07,Barra Do Ceará,fortaleza,-3.7014961769,-38.5793275748,cvli,HOMICIDIO DOLOSO
6562,2024-03-08,Conjunto Palmeiras,fortaleza,-3.8382369532,-38.5275643782,cvli,HOMICIDIO DOLOSO
6564,2024-03-08,Paupina,fortaleza,-3.8482690683,-38.482788534,cvli,HOMICIDIO DOLOSO
6571,2024-03-09,Praia Do Futuro Ii,fortaleza,-3.7663033056,-38.4428125899,cvli,HOMICIDIO DOLOSO
6572,2024-03-09,Prefeito José Walter,fortaleza,-3.8443724998,-38.5494107493,cvli,HOMICIDIO DOLOSO
6573,2024-03-09,Praia Do Futuro I,fortaleza,-3.7322444658,-38.4602238764,cvli,HOMICIDIO DOLOSO
6576,2024-03-09,Padre Andrade,fortaleza,-3.7333428416,-38.5793560052,cvli,HOMICIDIO DOLOSO
6578,2024-03-09,Granja Lisboa,fortaleza,-3.7826021367,-38.6195440658,cvli,HOMICIDIO DOLOSO
6590,2024-03-11,Prefeito José Walter,fortaleza,-3.8410789819,-38.5549678172,cvli,HOMICIDIO DOLOSO
6591,2024-03-11,Sapiranga / Coité,fortaleza,-3.7910361587,-38.4619658613,cvli,HOMICIDIO DOLOSO
6593,2024-03-11,Cajazeiras,fortaleza,-3.8109791706,-38.5098154748,cvli,HOMICIDIO DOLOSO
6600,2024-03-12,Antônio Bezerra,fortaleza,-3.7368191268,-38.5923274766,cvli,HOMICIDIO DOLOSO
6601,2024-03-12,Antônio Bezerra,fortaleza,-3.7368191268,-38.5923274766,cvli,HOMICIDIO DOLOSO
6603,2024-03-12,Conjunto Palmeiras,fortaleza,-3.8432690679,-38.5261003748,cvli,HOMICIDIO DOLOSO
6609,2024-03-12,Barra Do Ceará,fortaleza,-3.700202851,-38.5808440325,cvli,HOMICIDIO DOLOSO
6611,2024-03-12,Jangurussu,fortaleza,-3.8544122824,-38.5166667037,cvli,HOMICIDIO DOLOSO
6612,2024-03-13,Praia Do Futuro Ii,fortaleza,-3.7660468622,-38.4430556037,cvli,HOMICIDIO DOLOSO
6614,2024-03-13,Parque Dois Irmăos,fortaleza,-3.8096232346,-38.5537971748,cvli,HOMICIDIO DOLOSO
6616,2024-03-13,Carlito Pamplona,fortaleza,-3.7130234773,-38.5575000037,cvli,HOMICIDIO DOLOSO
6626,2024-03-14,Conjunto Palmeiras,fortaleza,-3.8396964581,-38.5313600037,cvli,HOMICIDIO DOLOSO
6629,2024-03-14,Henrique Jorge,fortaleza,-3.7642758166,-38.5929447748,cvli,HOMICIDIO DOLOSO
6635,2024-03-15,Vila Peri,fortaleza,-3.7894015747,-38.5805556052,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
6638,2024-03-15,Planalto Ayrton Senna,fortaleza,-3.8333210705,-38.5722234382,cvli,HOMICIDIO DOLOSO
6640,2024-03-15,Jangurussu,fortaleza,-3.8507904777,-38.5186540206,cvli,HOMICIDIO DOLOSO
6641,2024-03-15,Conjunto Palmeiras,fortaleza,-3.8424432631,-38.5319954629,cvli,HOMICIDIO DOLOSO
6643,2024-03-16,Barroso,fortaleza,-3.811926586,-38.5112394629,cvli,HOMICIDIO DOLOSO
6645,2024-03-16,Edson Queiroz,fortaleza,-3.7725929515,-38.4744038206,cvli,HOMICIDIO DOLOSO
6649,2024-03-16,Siqueira,fortaleza,-3.8012214177,-38.6187321917,cvli,HOMICIDIO DOLOSO
6653,2024-03-17,Cristo Redentor,fortaleza,-3.7106018899,-38.5686930037,cvli,HOMICIDIO DOLOSO
6654,2024-03-17,Cristo Redentor,fortaleza,-3.7037851384,-38.5678333902,cvli,HOMICIDIO DOLOSO
6660,2024-03-17,Barra Do Ceará,fortaleza,-3.7010789769,-38.5847114764,cvli,HOMICIDIO DOLOSO
6664,2024-03-18,Conjunto Ceará Ii,fortaleza,-3.7710754626,-38.6066456764,cvli,HOMICIDIO DOLOSO
6665,2024-03-18,Prefeito José Walter,fortaleza,-3.8340658383,-38.5582470629,cvli,HOMICIDIO DOLOSO
6672,2024-03-18,Edson Queiroz,fortaleza,-3.7838033907,-38.474037534,cvli,HOMICIDIO DOLOSO
6682,2024-03-20,Siqueira,fortaleza,-3.8036351962,-38.6143331325,cvli,HOMICIDIO DOLOSO
6685,2024-03-20,Jardim Das Oliveiras,fortaleza,-3.7829113634,-38.5108031902,cvli,HOMICIDIO DOLOSO
6686,2024-03-20,Siqueira,fortaleza,-3.8036351962,-38.6143331325,cvli,HOMICIDIO DOLOSO
6694,2024-03-21,Jardim América,fortaleza,-3.7512940319,-38.5442625613,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
6696,2024-03-21,Floresta,fortaleza,-3.7199464651,-38.5775107325,cvli,HOMICIDIO DOLOSO
6698,2024-03-22,Dias Macêdo,fortaleza,-3.7856375474,-38.5229562206,cvli,HOMICIDIO DOLOSO
6702,2024-03-22,Paupina,fortaleza,-3.8658332961,-38.4941452475,cvli,HOMICIDIO DOLOSO
6703,2024-03-23,Granja Lisboa,fortaleza,-3.7908389801,-38.6165425764,cvli,HOMICIDIO DOLOSO
6707,2024-03-23,Aracapé,fortaleza,-3.8284838619,-38.5903474745,cvli,HOMICIDIO DOLOSO
6717,2024-03-24,Cais Do Porto,fortaleza,-3.7108676124,-38.4712457751,cvli,HOMICIDIO DOLOSO
6723,2024-03-25,Granja Lisboa,fortaleza,-3.7890810531,-38.6197436613,cvli,HOMICIDIO DOLOSO
6730,2024-03-27,Jangurussu,fortaleza,-3.8532797732,-38.5202778058,cvli,HOMICIDIO DOLOSO
6731,2024-03-27,Cristo Redentor,fortaleza,-3.7099143454,-38.5686432923,cvli,HOMICIDIO DOLOSO
6733,2024-03-28,Messejana,fortaleza,-3.8258011814,-38.4891988923,cvli,HOMICIDIO DOLOSO
6735,2024-03-28,Praia Do Futuro Ii,fortaleza,-3.7707904738,-38.4402885346,cvli,HOMICIDIO DOLOSO
6737,2024-03-28,Amadeu Furtado,fortaleza,-3.7462674587,-38.5626664578,cvli,HOMICIDIO DOLOSO
6738,2024-03-28,Dias Macêdo,fortaleza,-3.7865382312,-38.5283011193,cvli,HOMICIDIO DOLOSO
6741,2024-03-28,Cajazeiras,fortaleza,-3.8133065363,-38.4997168371,cvli,HOMICIDIO DOLOSO
6747,2024-03-29,Praia Do Futuro Ii,fortaleza,-3.7696492164,-38.4405633167,cvli,HOMICIDIO DOLOSO
6751,2024-03-30,Jardim Das Oliveiras,fortaleza,-3.7790810521,-38.5063889058,cvli,HOMICIDIO DOLOSO
6754,2024-03-30,Jacarecanga,fortaleza,-3.7177563837,-38.5491667058,cvli,HOMICIDIO DOLOSO
6756,2024-03-31,Ancuri,fortaleza,-3.8658752731,-38.5065774566,cvli,HOMICIDIO DOLOSO
6759,2024-03-31,Pirambu,fortaleza,-3.7127904647,-38.5475820346,cvli,HOMICIDIO DOLOSO
6761,2024-04-01,Conjunto Palmeiras,fortaleza,-3.8449464727,-38.5272436613,cvli,HOMICIDIO DOLOSO
6762,2024-04-01,Jangurussu,fortaleza,-3.8558011825,-38.5216881613,cvli,HOMICIDIO DOLOSO
6763,2024-04-01,Montese,fortaleza,-3.7685468624,-38.5491881613,cvli,HOMICIDIO DOLOSO
6764,2024-04-01,Fátima,fortaleza,-3.7557283087,-38.5230117939,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
6784,2024-04-02,Parque Dois Irmăos,fortaleza,-3.8052763495,-38.5449610325,cvli,HOMICIDIO DOLOSO
6786,2024-04-03,Barroso,fortaleza,-3.813718586,-38.5093521902,cvli,HOMICIDIO DOLOSO
6787,2024-04-03,Messejana,fortaleza,-3.8193908711,-38.4958547613,cvli,HOMICIDIO DOLOSO
6788,2024-04-03,Jangurussu,fortaleza,-3.8520410915,-38.5156272748,cvli,HOMICIDIO DOLOSO
6789,2024-04-03,Cajazeiras,fortaleza,-3.8127135656,-38.5041667037,cvli,HOMICIDIO DOLOSO
6790,2024-04-03,Cajazeiras,fortaleza,-3.8127135656,-38.5041667037,cvli,HOMICIDIO DOLOSO
6791,2024-04-03,Parque Santa Rosa,fortaleza,-3.8202349762,-38.5963996325,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
6792,2024-04-03,Praia Do Futuro Ii,fortaleza,-3.7666550566,-38.4416221902,cvli,HOMICIDIO DOLOSO
6798,2024-04-03,Rodolfo Teófilo,fortaleza,-3.7430521195,-38.5436115639,cvli,HOMICIDIO DOLOSO
6808,2024-04-05,Prefeito José Walter,fortaleza,-3.8491024683,-38.5511218346,cvli,HOMICIDIO DOLOSO
6810,2024-04-05,Varjota,fortaleza,-3.7305127718,-38.485822577,cvli,HOMICIDIO DOLOSO
6811,2024-04-05,Jardim Das Oliveiras,fortaleza,-3.7772966409,-38.5065088058,cvli,HOMICIDIO DOLOSO
6814,2024-04-05,Cristo Redentor,fortaleza,-3.7099678772,-38.5639210923,cvli,HOMICIDIO DOLOSO
6826,2024-04-06,Granja Lisboa,fortaleza,-3.7885502531,-38.6224240346,cvli,HOMICIDIO DOLOSO
6827,2024-04-06,Pirambu,fortaleza,-3.7135235458,-38.5484665058,cvli,HOMICIDIO DOLOSO
6830,2024-04-07,Planalto Ayrton Senna,fortaleza,-3.8318985419,-38.5744519792,cvli,HOMICIDIO DOLOSO
6832,2024-04-07,Canindezinho,fortaleza,-3.8144539546,-38.6092259201,cvli,HOMICIDIO DOLOSO
6835,2024-04-07,Serrinha,fortaleza,-3.7836007471,-38.5529745325,cvli,HOMICIDIO DOLOSO
6840,2024-04-07,Messejana,fortaleza,-3.8228735664,-38.5026155613,cvli,HOMICIDIO DOLOSO
6841,2024-04-07,Planalto Ayrton Senna,fortaleza,-3.8315171414,-38.5673857391,cvli,HOMICIDIO DOLOSO
6843,2024-04-07,Cambeba,fortaleza,-3.8119017656,-38.4909836325,cvli,HOMICIDIO DOLOSO
6844,2024-04-07,Parque Săo José,fortaleza,-3.7921376962,-38.5882488037,cvli,HOMICIDIO DOLOSO
6848,2024-04-08,Messejana,fortaleza,-3.8193251861,-38.4920602613,cvli,HOMICIDIO DOLOSO
6849,2024-04-08,Edson Queiroz,fortaleza,-3.7721686682,-38.4627778037,cvli,HOMICIDIO DOLOSO
6858,2024-04-09,Planalto Ayrton Senna,fortaleza,-3.8333424526,-38.5706609613,cvli,HOMICIDIO DOLOSO
6862,2024-04-09,Bom Jardim,fortaleza,-3.796128575,-38.6083309748,cvli,HOMICIDIO DOLOSO
6865,2024-04-09,Genibaú,fortaleza,-3.7568065731,-38.6106257037,cvli,HOMICIDIO DOLOSO
6867,2024-04-09,Henrique Jorge,fortaleza,-3.7624522773,-38.5933714826,cvli,HOMICIDIO DOLOSO
6877,2024-04-11,Pici,fortaleza,-3.7493312492,-38.583392819,cvli,HOMICIDIO DOLOSO
6884,2024-04-12,Carlito Pamplona,fortaleza,-3.7175362822,-38.5521910686,cvli,HOMICIDIO DOLOSO
6885,2024-04-12,Carlito Pamplona,fortaleza,-3.7175362822,-38.5521910686,cvli,HOMICIDIO DOLOSO
6893,2024-04-12,Barra Do Ceará,fortaleza,-3.7061831323,-38.5733698325,cvli,HOMICIDIO DOLOSO
6894,2024-04-13,Jangurussu,fortaleza,-3.8458902727,-38.5096836346,cvli,HOMICIDIO DOLOSO
6895,2024-04-13,Lagoa Redonda,fortaleza,-3.8278402912,-38.456233077,cvli,HOMICIDIO DOLOSO
6896,2024-04-13,Cristo Redentor,fortaleza,-3.7085278771,-38.561863577,cvli,HOMICIDIO DOLOSO
6897,2024-04-13,Cristo Redentor,fortaleza,-3.7085278771,-38.561863577,cvli,HOMICIDIO DOLOSO
6903,2024-04-14,Jangurussu,fortaleza,-3.8533118869,-38.516100377,cvli,HOMICIDIO DOLOSO
6912,2024-04-14,Dom Lustosa,fortaleza,-3.7484715526,-38.5848601426,cvli,HOMICIDIO DOLOSO
6916,2024-04-15,Prefeito José Walter,fortaleza,-3.8277135667,-38.5563996325,cvli,HOMICIDIO DOLOSO
6929,2024-04-16,Boa Vista/Castelão,fortaleza,-3.7961245326,-38.5147581902,cvli,HOMICIDIO DOLOSO
6932,2024-04-16,Montese,fortaleza,-3.7658645395,-38.5457522037,cvli,HOMICIDIO DOLOSO
6936,2024-04-17,Dias Macêdo,fortaleza,-3.7919977601,-38.5156412326,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
6944,2024-04-17,Granja Lisboa,fortaleza,-3.7864647799,-38.618290046,cvli,HOMICIDIO DOLOSO
6945,2024-04-17,Prefeito José Walter,fortaleza,-3.8399189352,-38.5535728605,cvli,HOMICIDIO DOLOSO
6949,2024-04-18,Manuel Dias Branco,fortaleza,-3.7706941233,-38.445320719,cvli,HOMICIDIO DOLOSO
6956,2024-04-18,Messejana,fortaleza,-3.8324945961,-38.4999511325,cvli,HOMICIDIO DOLOSO
6959,2024-04-19,Padre Andrade,fortaleza,-3.7421579605,-38.5841774346,cvli,HOMICIDIO DOLOSO
6960,2024-04-19,Cristo Redentor,fortaleza,-3.7105705821,-38.5686911862,cvli,HOMICIDIO DOLOSO
6961,2024-04-19,Vila Velha,fortaleza,-3.7113737139,-38.6050645328,cvli,HOMICIDIO DOLOSO
6962,2024-04-19,Canindezinho,fortaleza,-3.8125813707,-38.5996163481,cvli,HOMICIDIO DOLOSO
6970,2024-04-20,Parque Iracema,fortaleza,-3.8071913704,-38.4959355058,cvli,HOMICIDIO DOLOSO
6972,2024-04-20,Barra Do Ceará,fortaleza,-3.7029529898,-38.5785123058,cvli,HOMICIDIO DOLOSO
6984,2024-04-20,Parque Iracema,fortaleza,-3.8071913704,-38.4959355058,cvli,HOMICIDIO DOLOSO
6985,2024-04-21,Antônio Bezerra,fortaleza,-3.7368538781,-38.5934028503,cvli,HOMICIDIO DOLOSO
6991,2024-04-21,Cristo Redentor,fortaleza,-3.706558026,-38.5574797017,cvli,HOMICIDIO DOLOSO
7000,2024-04-22,Meireles,fortaleza,-3.7341334447,-38.4892412325,cvli,HOMICIDIO DOLOSO
7008,2024-04-23,Passaré,fortaleza,-3.8282904766,-38.5302885325,cvli,HOMICIDIO DOLOSO
7010,2024-04-23,Centro,fortaleza,-3.7340703417,-38.5314210902,cvli,HOMICIDIO DOLOSO
7011,2024-04-23,Cocó,fortaleza,-3.7535596268,-38.4830346852,cvli,HOMICIDIO DOLOSO
7017,2024-04-23,Pici,fortaleza,-3.7539830555,-38.5760366037,cvli,HOMICIDIO DOLOSO
7019,2024-04-23,Carlito Pamplona,fortaleza,-3.7149464648,-38.5477885325,cvli,HOMICIDIO DOLOSO
7022,2024-04-23,Barroso,fortaleza,-3.8244666061,-38.5202132588,cvli,HOMICIDIO DOLOSO
7024,2024-04-24,Boa Vista/Castelão,fortaleza,-3.7943587536,-38.515876219,cvli,HOMICIDIO DOLOSO
7025,2024-04-24,Passaré,fortaleza,-3.8266131716,-38.5266559748,cvli,HOMICIDIO DOLOSO
7027,2024-04-24,Canindezinho,fortaleza,-3.8000407857,-38.5972516325,cvli,HOMICIDIO DOLOSO
7028,2024-04-24,Barroso,fortaleza,-3.817967766,-38.5102616325,cvli,HOMICIDIO DOLOSO
7036,2024-04-26,Prefeito José Walter,fortaleza,-3.8419786678,-38.5645856346,cvli,HOMICIDIO DOLOSO
7042,2024-04-26,Vicente Pinzón,fortaleza,-3.7274573543,-38.4594517364,cvli,HOMICIDIO DOLOSO
7043,2024-04-27,Messejana,fortaleza,-3.8183118861,-38.4922222058,cvli,HOMICIDIO DOLOSO
7046,2024-04-27,Cristo Redentor,fortaleza,-3.7108178772,-38.565645577,cvli,HOMICIDIO DOLOSO
7056,2024-04-28,Praia Do Futuro Ii,fortaleza,-3.7718653682,-38.444124646,cvli,HOMICIDIO DOLOSO
7057,2024-04-28,Fátima,fortaleza,-3.7552498551,-38.529236302,cvli,HOMICIDIO DOLOSO
7059,2024-04-28,Messejana,fortaleza,-3.8319591719,-38.4835631748,cvli,HOMICIDIO DOLOSO
7061,2024-04-28,Parque Iracema,fortaleza,-3.8101111013,-38.496678946,cvli,HOMICIDIO DOLOSO
7065,2024-04-29,Conjunto Palmeiras,fortaleza,-3.8352543106,-38.5296583902,cvli,HOMICIDIO DOLOSO
7077,2024-04-30,Passaré,fortaleza,-3.8196334706,-38.5246961435,cvli,HOMICIDIO DOLOSO
7078,2024-04-30,Parque Presidente Vargas,fortaleza,-3.8219481414,-38.597072377,cvli,HOMICIDIO DOLOSO
7084,2024-05-01,Alto Da Balança,fortaleza,-3.7627024277,-38.5138068767,cvli,HOMICIDIO DOLOSO
7085,2024-05-01,Barra Do Ceará,fortaleza,-3.6981736443,-38.5804725037,cvli,HOMICIDIO DOLOSO
7088,2024-05-01,Cajazeiras,fortaleza,-3.7913353694,-38.5127778037,cvli,HOMICIDIO DOLOSO
7093,2024-05-02,Siqueira,fortaleza,-3.7991131699,-38.6075321902,cvli,HOMICIDIO DOLOSO
7094,2024-05-02,Canindezinho,fortaleza,-3.8036167701,-38.5981330037,cvli,LESAO CORPORAL SEGUIDA DE MORTE
7097,2024-05-02,Jangurussu,fortaleza,-3.8548031368,-38.5225375153,cvli,HOMICIDIO DOLOSO
7106,2024-05-03,Pedras,fortaleza,-3.8754314961,-38.5009856058,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
7107,2024-05-04,Jacarecanga,fortaleza,-3.7176720962,-38.548674977,cvli,HOMICIDIO DOLOSO
7108,2024-05-04,Manoel Sátiro,fortaleza,-3.8011004648,-38.5852287058,cvli,HOMICIDIO DOLOSO
7111,2024-05-04,Praia Do Futuro Ii,fortaleza,-3.7681378736,-38.4463641902,cvli,HOMICIDIO DOLOSO
7119,2024-05-05,Granja Lisboa,fortaleza,-3.7881549547,-38.6134520382,cvli,HOMICIDIO DOLOSO
7122,2024-05-05,Granja Lisboa,fortaleza,-3.7836443907,-38.6137637325,cvli,HOMICIDIO DOLOSO
7125,2024-05-05,Messejana,fortaleza,-3.8141924809,-38.4965597748,cvli,HOMICIDIO DOLOSO
7128,2024-05-06,Pici,fortaleza,-3.7547221962,-38.5763889037,cvli,HOMICIDIO DOLOSO
7131,2024-05-06,Aracapé,fortaleza,-3.8324537961,-38.5923464748,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
7134,2024-05-06,Quintino Cunha,fortaleza,-3.7360848902,-38.5982402325,cvli,HOMICIDIO DOLOSO
7135,2024-05-06,Jacarecanga,fortaleza,-3.7269122778,-38.5424892748,cvli,FEMINICÍDIO
7139,2024-05-07,Planalto Ayrton Senna,fortaleza,-3.8297797095,-38.5677845795,cvli,HOMICIDIO DOLOSO
7148,2024-05-08,Dom Lustosa,fortaleza,-3.752446467,-38.5922222037,cvli,HOMICIDIO DOLOSO
7149,2024-05-08,Praia Do Futuro Ii,fortaleza,-3.7690235624,-38.4409868613,cvli,HOMICIDIO DOLOSO
7154,2024-05-08,Canindezinho,fortaleza,-3.8216721862,-38.6090699613,cvli,HOMICIDIO DOLOSO
7168,2024-05-09,Ancuri,fortaleza,-3.8592840691,-38.5067204613,cvli,HOMICIDIO DOLOSO
7170,2024-05-09,Cajazeiras,fortaleza,-3.8155934962,-38.5041221325,cvli,HOMICIDIO DOLOSO
7180,2024-05-11,Maraponga,fortaleza,-3.7916238748,-38.5744444058,cvli,HOMICIDIO DOLOSO
7182,2024-05-11,Siqueira,fortaleza,-3.8034598189,-38.6258365257,cvli,HOMICIDIO DOLOSO
7183,2024-05-11,Messejana,fortaleza,-3.828499057,-38.488038877,cvli,HOMICIDIO DOLOSO
7186,2024-05-11,Maraponga,fortaleza,-3.7916238748,-38.5744444058,cvli,HOMICIDIO DOLOSO
7189,2024-05-11,Pirambu,fortaleza,-3.7067309346,-38.5564210923,cvli,HOMICIDIO DOLOSO
7194,2024-05-12,Planalto Ayrton Senna,fortaleza,-3.8360834577,-38.5776618058,cvli,HOMICIDIO DOLOSO
7196,2024-05-12,Presidente Kennedy,fortaleza,-3.7366152023,-38.5713762037,cvli,FEMINICÍDIO
7197,2024-05-12,Boa Vista/Castelão,fortaleza,-3.7946667962,-38.5160426346,cvli,HOMICIDIO DOLOSO
7198,2024-05-12,Parque Iracema,fortaleza,-3.8129334702,-38.4969520875,cvli,HOMICIDIO DOLOSO
7204,2024-05-12,Vila Velha,fortaleza,-3.7132741647,-38.5919030037,cvli,HOMICIDIO DOLOSO
7214,2024-05-14,Carlito Pamplona,fortaleza,-3.7187714775,-38.5554618325,cvli,HOMICIDIO DOLOSO
7221,2024-05-14,Barra Do Ceará,fortaleza,-3.6991866768,-38.5806373902,cvli,HOMICIDIO DOLOSO
7222,2024-05-14,Jardim Iracema,fortaleza,-3.7273707594,-38.5843586325,cvli,HOMICIDIO DOLOSO
7225,2024-05-14,Granja Lisboa,fortaleza,-3.7913055694,-38.6236340325,cvli,HOMICIDIO DOLOSO
7234,2024-05-15,Pirambu,fortaleza,-3.7118182963,-38.5546331613,cvli,HOMICIDIO DOLOSO
7240,2024-05-16,Planalto Ayrton Senna,fortaleza,-3.8348257865,-38.5702693902,cvli,HOMICIDIO DOLOSO
7243,2024-05-16,Paupina,fortaleza,-3.85067891,-38.4897284767,cvli,HOMICIDIO DOLOSO
7247,2024-05-16,Padre Andrade,fortaleza,-3.7416238724,-38.5819551325,cvli,HOMICIDIO DOLOSO
7254,2024-05-17,Messejana,fortaleza,-3.8200346761,-38.4937078346,cvli,HOMICIDIO DOLOSO
7255,2024-05-17,Quintino Cunha,fortaleza,-3.7277370801,-38.5952825341,cvli,HOMICIDIO DOLOSO
7256,2024-05-17,Aerolândia,fortaleza,-3.7764694906,-38.5123582635,cvli,HOMICIDIO DOLOSO
7258,2024-05-17,Prefeito José Walter,fortaleza,-3.8341345817,-38.5575000058,cvli,HOMICIDIO DOLOSO
7263,2024-05-18,Presidente Kennedy,fortaleza,-3.7312271597,-38.575900977,cvli,HOMICIDIO DOLOSO
7266,2024-05-18,Jardim Das Oliveiras,fortaleza,-3.7829914416,-38.4979676923,cvli,HOMICIDIO DOLOSO
7274,2024-05-19,Jangurussu,fortaleza,-3.8419336914,-38.509711477,cvli,HOMICIDIO DOLOSO
7280,2024-05-20,Bom Jardim,fortaleza,-3.7946140537,-38.6067782613,cvli,HOMICIDIO DOLOSO
