datetime,tipo,cidade,ais,regiao_risp,bairro,rua,latitude,longitude,prox_bairro,prox_rua,dias_para_prox,distancia_para_prox_km
2023-04-17 22:49:55,cvp,Fortaleza,,,JANGURURSSU,,-3.8504647205,-38.5209933607,JANGURURSSU,,0.507,1.039
2023-04-17 22:49:55,cvp,Fortaleza,,,JANGURURSSU,,-3.8504647205,-38.5209933607,JANGURURSSU,,0.0,0.0
2023-04-17 23:08:40,cvp,Fortaleza,AIS 17,CAPITAL OESTE,SIQUEIRA,,-3.7986496821,-38.6267449899,CANINDEZINHO,,0.042,2.655
2023-04-17 23:08:40,cvp,Fortaleza,AIS 17,CAPITAL OESTE,SIQUEIRA,,-3.7986496821,-38.6267449899,SIQUEIRA,,0.0,0.0
2023-04-18 00:09:18,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CANINDEZINHO,,-3.8072232189,-38.6044136309,CANINDEZINHO,,0.0,0.0
2023-04-18 00:09:18,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CANINDEZINHO,,-3.8072232189,-38.6044136309,CONJUNTO CEARÁ II,,0.803,3.574
2023-04-18 04:52:27,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CARLITO PAMPLONA,,-3.7145145257,-38.5597694126,CARLITO PAMPLONA,,0.0,0.0
2023-04-18 04:52:27,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CARLITO PAMPLONA,,-3.7145145257,-38.5597694126,FARIAS BRITO,,0.417,3.517
2023-04-18 05:07:17,cvp,Maracanaú,AIS 14,RMF LESTE,MARACANAÚ,,-3.8887124615,-38.6209420634,,,1.281,5.567
2023-04-18 05:07:17,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.8887124615,-38.6209420634,MARACANAÚ,,0.0,0.0
2023-04-18 05:13:13,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8146892011,-38.5806500498,MONDUBIM,,0.0,0.0
2023-04-18 05:13:13,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8146892011,-38.5806500498,MANOEL SÁTIRO,,0.645,1.042
2023-04-18 06:41:57,cvp,Fortaleza,AIS 16,CAPITAL LESTE,CONJUNTO PALMEIRAS,,-3.8378755645,-38.5281065156,MESSEJANA,,0.36,3.039
2023-04-18 06:41:57,cvp,Fortaleza,AIS 16,CAPITAL LESTE,CONJUNTO PALMEIRAS,,-3.8378755645,-38.5281065156,CONJUNTO PALMEIRAS,,0.0,0.0
2023-04-18 07:12:37,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7866727468,-38.5776908688,VILA PERY,,0.272,0.487
2023-04-18 07:12:37,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7866727468,-38.5776908688,VILA PERY,,0.0,0.0
2023-04-18 08:01:49,cvp,Fortaleza,AIS 08,CAPITAL LESTE,VICENTE PINZÓN,,-3.7230536276,-38.4623448721,VICENTE PINZÓN,,0.434,0.461
2023-04-18 08:01:49,cvp,Fortaleza,AIS 08,CAPITAL LESTE,VICENTE PINZÓN,,-3.7230536276,-38.4623448721,VICENTE PINZÓN,,0.0,0.0
2023-04-18 09:12:59,cvli,Trairi,AIS 23,RMF OESTE,,CE-240,-3.4221043898,-39.3461003746,,RODOVIA CE-090,6.102,48.127
2023-04-18 10:59:22,cvp,Fortaleza,,,JANGURURSSU,,-3.8411236135,-38.520902746,JANGURURSSU,,1.355,0.974
2023-04-18 10:59:22,cvp,Fortaleza,,,JANGURURSSU,,-3.8411236135,-38.520902746,JANGURURSSU,,0.0,0.0
2023-04-18 11:30:29,cvp,Sobral,AIS 03,NORTE,,,-3.69122314,-40.3708180479,,,0.0,0.0
2023-04-18 11:30:29,cvp,Sobral,AIS 03,NORTE,,,-3.69122314,-40.3708180479,,,3.822,2.7
2023-04-18 12:05:58,cvp,Fortaleza,AIS 06,CAPITAL OESTE,PARQUELÂNDIA,,-3.737825374,-38.5523588109,PARQUELÂNDIA,,0.0,0.0
2023-04-18 12:05:58,cvp,Fortaleza,AIS 06,CAPITAL OESTE,PARQUELÂNDIA,,-3.737825374,-38.5523588109,QUINTINO CUNHA,,0.291,5.526
2023-04-18 13:24:03,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CAMBEBA,,-3.8027333449,-38.491203793,CAMBEBA,,0.0,0.0
2023-04-18 13:24:03,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CAMBEBA,,-3.8027333449,-38.491203793,CIDADE DOS FUNCIONÁRIOS,,0.201,2.001
2023-04-18 13:44:43,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7893042342,-38.5812006971,VILA PERY,,0.213,0.516
2023-04-18 13:44:43,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7893042342,-38.5812006971,VILA PERY,,0.0,0.0
2023-04-18 14:00:00,cvli,Acopiara,AIS 10,SUL,ACOPIARA,,-6.0964292078,-39.4543344034,,,3.521,37.271
2023-04-18 14:00:00,cvli,Acopiara,AIS 10,SUL,,,-6.0964292078,-39.4543344034,ACOPIARA,,0.0,0.0
2023-04-18 14:52:58,cvp,Fortaleza,AIS 18,CAPITAL OESTE,FARIAS BRITO,,-3.7368820563,-38.5373554331,ÁLVARO WEYNE,,0.183,4.38
2023-04-18 14:52:58,cvp,Fortaleza,AIS 18,CAPITAL OESTE,FARIAS BRITO,,-3.7368820563,-38.5373554331,FARIAS BRITO,,0.0,0.0
2023-04-18 15:20:24,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8315971746,-38.5014440114,BARROSO,,0.146,1.107
2023-04-18 15:20:24,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8315971746,-38.5014440114,MESSEJANA,,0.0,0.0
2023-04-18 15:40:00,cvli,Juazeiro do Norte,AIS 02,SUL,,,-7.1998270769,-39.2702833679,JUAZEIRO DO NORTE,,3.069,6.296
2023-04-18 15:40:00,cvli,Juazeiro do Norte,AIS 02,SUL,JUAZEIRO DO NORTE,,-7.1998270769,-39.2702833679,,,0.0,0.0
2023-04-18 18:00:00,cvli,Ibiapina,AIS 11,NORDESTE,,RUA JOAQUIM LUÍS DE SOUSA,-3.9306324081,-40.8901487937,VICOSA DO CEARA,RUA HORÁCIO FONTENELE MAGALHÃES,7.396,46.681
2023-04-18 18:13:10,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CIDADE DOS FUNCIONÁRIOS,,-3.7941859716,-38.5070779336,ALTO DA BALANÇA,,0.516,3.162
2023-04-18 18:13:10,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CIDADE DOS FUNCIONÁRIOS,,-3.7941859716,-38.5070779336,CIDADE DOS FUNCIONÁRIOS,,0.0,0.0
2023-04-18 18:27:28,cvp,Fortaleza,AIS 08,CAPITAL LESTE,VICENTE PINZÓN,,-3.7263111491,-38.4597682009,MUCURIPE,,0.15,2.348
2023-04-18 18:27:28,cvp,Fortaleza,AIS 08,CAPITAL LESTE,VICENTE PINZÓN,,-3.7263111491,-38.4597682009,VICENTE PINZÓN,,0.0,0.0
2023-04-18 18:50:48,cvp,Fortaleza,AIS 16,CAPITAL LESTE,BARROSO,,-3.8269919767,-38.510287772,PAUPINA,,0.02,4.042
2023-04-18 18:50:48,cvp,Fortaleza,AIS 16,CAPITAL LESTE,BARROSO,,-3.8269919767,-38.510287772,BARROSO,,0.0,0.0
2023-04-18 18:51:18,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7852352183,-38.5789632153,VILA PERY,,0.017,0.518
2023-04-18 18:51:18,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7852352183,-38.5789632153,VILA PERY,,0.0,0.0
2023-04-18 18:55:40,cvp,Fortaleza,AIS 22,CAPITAL LESTE,PASSARÉ,,-3.8109050789,-38.527398246,PASSARÉ,,0.858,0.163
2023-04-18 18:55:40,cvp,Fortaleza,AIS 22,CAPITAL LESTE,PASSARÉ,,-3.8109050789,-38.527398246,PASSARÉ,,0.0,0.0
2023-04-18 19:05:23,cvp,Fortaleza,AIS 06,CAPITAL OESTE,QUINTINO CUNHA,,-3.727866748,-38.6011497788,ANTÔNIO BEZERRA,,0.119,1.343
2023-04-18 19:05:23,cvp,Fortaleza,AIS 06,CAPITAL OESTE,QUINTINO CUNHA,,-3.727866748,-38.6011497788,QUINTINO CUNHA,,0.0,0.0
2023-04-18 19:16:16,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7869220021,-38.5833181721,VILA PERY,,0.015,0.304
2023-04-18 19:16:16,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7869220021,-38.5833181721,VILA PERY,,0.0,0.0
2023-04-18 19:17:02,cvp,Fortaleza,AIS 18,CAPITAL OESTE,ÁLVARO WEYNE,,-3.7116396914,-38.5676557434,ÁLVARO WEYNE,,0.0,0.0
2023-04-18 19:17:02,cvp,Fortaleza,AIS 18,CAPITAL OESTE,ÁLVARO WEYNE,,-3.7116396914,-38.5676557434,CENTRO,,0.255,4.015
2023-04-18 19:19:24,cvp,Itaitinga,AIS 16,CAPITAL LESTE,PAUPINA,,-3.860853419,-38.4970409225,CAJAZEIRAS,,0.0,5.761
2023-04-18 19:19:24,cvp,Itaitinga,AIS 25,RMF LESTE,,,-3.860853419,-38.4970409225,,,0.024,4.497
2023-04-18 19:19:34,cvp,Fortaleza,AIS 16,CAPITAL LESTE,CAJAZEIRAS,,-3.8112202978,-38.5119456571,CAJAZEIRAS,,0.0,0.0
2023-04-18 19:19:34,cvp,Fortaleza,AIS 16,CAPITAL LESTE,CAJAZEIRAS,,-3.8112202978,-38.5119456571,PEDRAS,,0.024,9.985
2023-04-18 19:24:57,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ II,,-3.775151611,-38.6064742673,CONJUNTO CEARÁ I,,0.048,1.042
2023-04-18 19:24:57,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ II,,-3.775151611,-38.6064742673,CONJUNTO CEARÁ II,,0.0,0.0
2023-04-18 19:38:34,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7849779356,-38.5813933438,VILA PERY,,0.0,0.0
2023-04-18 19:38:34,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA PERY,,-3.7849779356,-38.5813933438,JOSÉ BONIFÁCIO,,0.541,7.735
2023-04-18 19:54:27,cvp,Itaitinga,AIS 25,RMF LESTE,,,-3.9006740297,-38.5041128259,,,0.01,0.906
2023-04-18 19:54:27,cvp,Itaitinga,AIS 16,CAPITAL LESTE,PEDRAS,,-3.9006740297,-38.5041128259,PEDRAS,,0.01,0.906
2023-04-18 20:06:58,cvp,Caucaia,AIS 26,RMF OESTE,GUADALAJARA,,-3.7651851138,-38.620063986,MARECHAL RONDON,,1.071,1.829
2023-04-18 20:06:58,cvp,Caucaia,AIS 12,RMF OESTE,,,-3.7651851138,-38.620063986,,,0.183,8.854
2023-04-18 20:09:02,cvp,Itaitinga,AIS 25,RMF LESTE,,,-3.8927362253,-38.5022866109,PACAJUS,,5.039,31.777
2023-04-18 20:09:02,cvp,Itaitinga,AIS 16,CAPITAL LESTE,PEDRAS,,-3.8927362253,-38.5022866109,MESSEJANA,,0.952,7.009
2023-04-18 20:33:55,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ I,,-3.7672668072,-38.6013963447,CONJUNTO CEARÁ I,,0.0,0.0
2023-04-18 20:33:55,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ I,,-3.7672668072,-38.6013963447,GRANJA PORTUGAL,,0.004,0.905
2023-04-18 20:39:10,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA PORTUGAL,,-3.7750572812,-38.5990370224,GRANJA PORTUGAL,,0.0,0.0
2023-04-18 20:39:10,cvp,Fortaleza,AIS 17,CAPITAL OESTE,GRANJA PORTUGAL,,-3.7750572812,-38.5990370224,BOM JARDIM,,0.519,2.166
2023-04-18 20:41:42,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MANOEL SÁTIRO,,-3.8079730486,-38.5871966224,MANOEL SÁTIRO,,0.0,0.0
2023-04-18 20:41:42,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MANOEL SÁTIRO,,-3.8079730486,-38.5871966224,PREFEITO JOSÉ WALTER,,0.015,4.173
2023-04-18 21:03:40,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PREFEITO JOSÉ WALTER,,-3.8246346588,-38.5534935799,PREFEITO JOSÉ WALTER,,0.0,0.0
2023-04-18 21:03:40,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PREFEITO JOSÉ WALTER,,-3.8246346588,-38.5534935799,JARDIM CEARENSE,,0.052,2.773
2023-04-18 21:56:13,cvp,Fortaleza,AIS 06,CAPITAL OESTE,ANTÔNIO BEZERRA,,-3.7388965816,-38.5962092107,BONSUCESSO,,0.342,4.99
2023-04-18 21:56:13,cvp,Fortaleza,AIS 06,CAPITAL OESTE,ANTÔNIO BEZERRA,,-3.7388965816,-38.5962092107,ANTÔNIO BEZERRA,,0.0,0.0
2023-04-18 22:04:00,cvp,Fortaleza,AIS 08,CAPITAL LESTE,MUCURIPE,,-3.7233693743,-38.48072421,MUCURIPE,,0.0,0.0
2023-04-18 22:04:00,cvp,Fortaleza,AIS 08,CAPITAL LESTE,MUCURIPE,,-3.7233693743,-38.48072421,ALDEOTA,,0.329,2.132
2023-04-18 22:18:36,cvp,Fortaleza,AIS 20,CAPITAL OESTE,JARDIM CEARENSE,,-3.803257982,-38.5663690462,JARDIM CEARENSE,,0.0,0.0
2023-04-18 22:18:36,cvp,Fortaleza,AIS 20,CAPITAL OESTE,JARDIM CEARENSE,,-3.803257982,-38.5663690462,MANOEL SÁTIRO,,0.106,1.597
2023-04-19 00:30:51,cvp,Caucaia,AIS 12,RMF OESTE,,,-3.6903738871,-38.6474028332,IPARANA,,0.0,0.0
2023-04-19 00:30:51,cvp,Caucaia,AIS 12,RMF OESTE,IPARANA,,-3.6903738871,-38.6474028332,,,0.787,4.16
2023-04-19 00:51:14,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MANOEL SÁTIRO,,-3.8066437616,-38.5803534976,ALTO ALEGRE II,,0.459,4.727
2023-04-19 00:51:14,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MANOEL SÁTIRO,,-3.8066437616,-38.5803534976,MANOEL SÁTIRO,,0.0,0.0
2023-04-19 01:24:44,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CENTRO,,-3.7293061946,-38.536101344,CENTRO,,0.0,0.0
2023-04-19 01:24:44,cvp,Fortaleza,AIS 18,CAPITAL OESTE,CENTRO,,-3.7293061946,-38.536101344,BARRA DO CEARÁ,,0.211,5.495
2023-04-19 01:28:22,cvp,Fortaleza,AIS 19,CAPITAL LESTE,PAPICU,,-3.7433036022,-38.4753533504,SÃO JOÃO DO TAUAPE,,0.652,4.31
2023-04-19 01:28:22,cvp,Fortaleza,AIS 19,CAPITAL LESTE,PAPICU,,-3.7433036022,-38.4753533504,PAPICU,,0.0,0.0
2023-04-19 05:57:49,cvp,Fortaleza,AIS 08,CAPITAL LESTE,ALDEOTA,,-3.7402056319,-38.4899109474,ALDEOTA,,0.0,0.0
2023-04-19 05:57:49,cvp,Fortaleza,AIS 08,CAPITAL LESTE,ALDEOTA,,-3.7402056319,-38.4899109474,CAIS DO PORTO,,0.058,4.095
2023-04-19 06:08:10,cvp,Fortaleza,AIS 06,CAPITAL OESTE,BONSUCESSO,,-3.7834027182,-38.5904372145,BONSUCESSO,,0.028,0.146
2023-04-19 06:08:10,cvp,Fortaleza,AIS 06,CAPITAL OESTE,BONSUCESSO,,-3.7834027182,-38.5904372145,BONSUCESSO,,0.0,0.0
2023-04-19 06:28:41,cvp,Fortaleza,AIS 18,CAPITAL OESTE,BARRA DO CEARÁ,,-3.7026701243,-38.577819192,BARRA DO CEARÁ,,0.0,0.0
2023-04-19 06:28:41,cvp,Fortaleza,AIS 18,CAPITAL OESTE,BARRA DO CEARÁ,,-3.7026701243,-38.577819192,BARRA DO CEARÁ,,0.437,0.154
2023-04-19 06:36:50,cvp,Fortaleza,AIS 21,CAPITAL OESTE,ALTO DA BALANÇA,,-3.7665170823,-38.5136539705,CIDADE DOS FUNCIONÁRIOS,,0.002,3.318
2023-04-19 06:36:50,cvp,Fortaleza,AIS 21,CAPITAL OESTE,ALTO DA BALANÇA,,-3.7665170823,-38.5136539705,ALTO DA BALANÇA,,0.0,0.0
2023-04-19 06:40:06,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CIDADE DOS FUNCIONÁRIOS,,-3.7933400698,-38.5005525678,CIDADE DOS FUNCIONÁRIOS,,0.0,0.0
2023-04-19 06:40:06,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CIDADE DOS FUNCIONÁRIOS,,-3.7933400698,-38.5005525678,CIDADE DOS FUNCIONÁRIOS,,0.039,1.246
2023-04-19 06:48:47,cvp,Fortaleza,AIS 06,CAPITAL OESTE,BONSUCESSO,,-3.7838320291,-38.5916807443,DOM LUSTOSA,,0.054,3.388
2023-04-19 06:48:47,cvp,Fortaleza,AIS 06,CAPITAL OESTE,BONSUCESSO,,-3.7838320291,-38.5916807443,BONSUCESSO,,0.0,0.0
2023-04-19 07:21:14,cvp,Fortaleza,AIS 08,CAPITAL LESTE,CAIS DO PORTO,,-3.7132444086,-38.4647673415,CAIS DO PORTO,,0.0,0.0
2023-04-19 07:21:14,cvp,Fortaleza,AIS 08,CAPITAL LESTE,CAIS DO PORTO,,-3.7132444086,-38.4647673415,ALDEOTA,,0.404,4.424
2023-04-19 07:36:24,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CIDADE DOS FUNCIONÁRIOS,,-3.7993164639,-38.491057736,CIDADE DOS FUNCIONÁRIOS,,0.004,0.687
2023-04-19 07:36:24,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CIDADE DOS FUNCIONÁRIOS,,-3.7993164639,-38.491057736,CIDADE DOS FUNCIONÁRIOS,,0.0,0.0
2023-04-19 07:42:00,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CIDADE DOS FUNCIONÁRIOS,,-3.7987189397,-38.497217956,CIDADE DOS FUNCIONÁRIOS,,0.0,0.0
2023-04-19 07:42:00,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CIDADE DOS FUNCIONÁRIOS,,-3.7987189397,-38.497217956,CIDADE DOS FUNCIONÁRIOS,,0.038,0.772
2023-04-19 08:07:02,cvp,Fortaleza,AIS 06,CAPITAL OESTE,DOM LUSTOSA,,-3.7542403044,-38.5844209006,DOM LUSTOSA,,0.0,0.0
2023-04-19 08:07:02,cvp,Fortaleza,AIS 06,CAPITAL OESTE,DOM LUSTOSA,,-3.7542403044,-38.5844209006,HENRIQUE JORGE,,0.206,0.952
2023-04-19 08:36:43,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CIDADE DOS FUNCIONÁRIOS,,-3.8002509622,-38.4904272142,AEROLÂNDIA,,0.232,4.339
2023-04-19 08:36:43,cvp,Fortaleza,AIS 21,CAPITAL OESTE,CIDADE DOS FUNCIONÁRIOS,,-3.8002509622,-38.4904272142,CIDADE DOS FUNCIONÁRIOS,,0.0,0.0
2023-04-19 08:37:06,cvp,Fortaleza,AIS 05,CAPITAL OESTE,JOSÉ BONIFÁCIO,,-3.7390923949,-38.5290033025,JOSÉ BONIFÁCIO,,0.0,0.0
2023-04-19 08:37:06,cvp,Fortaleza,AIS 05,CAPITAL OESTE,JOSÉ BONIFÁCIO,,-3.7390923949,-38.5290033025,VILA UNIĂO,,0.013,2.677
2023-04-19 08:55:10,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA UNIĂO,,-3.7629190628,-38.5324328075,VILA UNIĂO,,0.0,0.0
2023-04-19 08:55:10,cvp,Fortaleza,AIS 05,CAPITAL OESTE,VILA UNIĂO,,-3.7629190628,-38.5324328075,PARANGABA,,0.072,2.824
2023-04-19 09:06:07,cvp,Fortaleza,AIS 17,CAPITAL OESTE,BOM JARDIM,,-3.794496965,-38.6003162307,CONJUNTO CEARÁ I,,0.174,4.039
2023-04-19 09:06:07,cvp,Fortaleza,AIS 17,CAPITAL OESTE,BOM JARDIM,,-3.794496965,-38.6003162307,BOM JARDIM,,0.0,0.0
2023-04-19 10:38:15,cvp,Fortaleza,AIS 05,CAPITAL OESTE,PARANGABA,,-3.7787297896,-38.5523542579,PARANGABA,,0.0,0.0
2023-04-19 10:38:15,cvp,Fortaleza,AIS 05,CAPITAL OESTE,PARANGABA,,-3.7787297896,-38.5523542579,SERRINHA,,0.096,0.389
2023-04-19 11:51:35,cvp,Maracanaú,AIS 14,RMF LESTE,,,-3.8411622713,-38.605228573,,,0.551,1.0
2023-04-19 11:51:35,cvp,Maracanaú,AIS 20,CAPITAL OESTE,ALTO ALEGRE II,,-3.8411622713,-38.605228573,MONDUBIM,,0.051,4.947
2023-04-19 12:54:00,cvli,Fortaleza,AIS 16,CAPITAL LESTE,LAGOA REDONDA,,-3.8243645121,-38.4731834611,COAÇU,RUA ZUMBI,10.296,2.795
2023-04-19 12:54:00,cvli,Fortaleza,AIS 16,CAPITAL LESTE,LAGOA REDONDA,,-3.8243645121,-38.4731834611,LAGOA REDONDA,,0.0,0.0
2023-04-19 12:56:50,cvp,Fortaleza,AIS 05,CAPITAL OESTE,SERRINHA,,-3.778014681,-38.5489240022,SERRINHA,,0.0,0.0
2023-04-19 12:56:50,cvp,Fortaleza,AIS 05,CAPITAL OESTE,SERRINHA,,-3.778014681,-38.5489240022,ITAPERI,,0.16,1.992
2023-04-19 13:02:59,cvp,Fortaleza,AIS 06,CAPITAL OESTE,HENRIQUE JORGE,,-3.7608386593,-38.5898908603,HENRIQUE JORGE,,0.0,0.0
2023-04-19 13:02:59,cvp,Fortaleza,AIS 06,CAPITAL OESTE,HENRIQUE JORGE,,-3.7608386593,-38.5898908603,BONSUCESSO,,0.283,2.367
2023-04-19 13:05:17,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8121695703,-38.5714105403,MONDUBIM,,0.183,1.082
2023-04-19 13:05:17,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8121695703,-38.5714105403,MONDUBIM,,0.0,0.0
2023-04-19 13:16:03,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ I,,-3.7588449169,-38.6072710391,SIQUEIRA,,0.557,6.14
2023-04-19 13:16:03,cvp,Fortaleza,AIS 17,CAPITAL OESTE,CONJUNTO CEARÁ I,,-3.7588449169,-38.6072710391,CONJUNTO CEARÁ I,,0.0,0.0
2023-04-19 14:10:49,cvp,Fortaleza,AIS 21,CAPITAL OESTE,AEROLÂNDIA,,-3.7711768653,-38.5165157659,AEROLÂNDIA,,0.172,0.501
2023-04-19 14:10:49,cvp,Fortaleza,AIS 21,CAPITAL OESTE,AEROLÂNDIA,,-3.7711768653,-38.5165157659,AEROLÂNDIA,,0.0,0.0
2023-04-19 15:31:47,cvp,Fortaleza,AIS 22,CAPITAL LESTE,PASSARÉ,,-3.809833152,-38.5283950082,PASSARÉ,,0.509,1.484
2023-04-19 15:31:47,cvp,Fortaleza,AIS 22,CAPITAL LESTE,PASSARÉ,,-3.809833152,-38.5283950082,PASSARÉ,,0.0,0.0
2023-04-19 16:47:31,cvp,Fortaleza,AIS 05,CAPITAL OESTE,ITAPERI,,-3.7943989196,-38.5416524832,ITAPERI,,0.0,0.0
2023-04-19 16:47:31,cvp,Fortaleza,AIS 05,CAPITAL OESTE,ITAPERI,,-3.7943989196,-38.5416524832,MONTESE,,0.052,3.549
2023-04-19 16:58:27,cvp,Fortaleza,AIS 18,CAPITAL OESTE,BARRA DO CEARÁ,,-3.7040322172,-38.5780572743,BARRA DO CEARÁ,,0.0,0.0
2023-04-19 16:58:27,cvp,Fortaleza,AIS 18,CAPITAL OESTE,BARRA DO CEARÁ,,-3.7040322172,-38.5780572743,VILA VELHA,,0.119,2.34
2023-04-19 17:03:28,cvp,Fortaleza,AIS 08,CAPITAL LESTE,ALDEOTA,,-3.7404560702,-38.4938525782,ALDEOTA,,0.193,1.788
2023-04-19 17:03:28,cvp,Fortaleza,AIS 08,CAPITAL LESTE,ALDEOTA,,-3.7404560702,-38.4938525782,ALDEOTA,,0.0,0.0
2023-04-19 17:06:55,cvp,Fortaleza,AIS 19,CAPITAL LESTE,SÃO JOÃO DO TAUAPE,,-3.7544900078,-38.5125482615,JOAQUIM TÁVORA,,0.13,1.397
2023-04-19 17:06:55,cvp,Fortaleza,AIS 19,CAPITAL LESTE,SÃO JOÃO DO TAUAPE,,-3.7544900078,-38.5125482615,SÃO JOÃO DO TAUAPE,,0.0,0.0
2023-04-19 17:28:09,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8196244725,-38.5651367041,MONDUBIM,,0.0,0.0
2023-04-19 17:28:09,cvp,Fortaleza,AIS 20,CAPITAL OESTE,MONDUBIM,,-3.8196244725,-38.5651367041,PREFEITO JOSÉ WALTER,,0.042,1.029
2023-04-19 18:02:32,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.765575813,-38.5553988213,PARANGABA,,0.005,1.428
2023-04-19 18:02:32,cvp,Fortaleza,AIS 05,CAPITAL OESTE,MONTESE,,-3.765575813,-38.5553988213,MONTESE,,0.0,0.0
2023-04-19 18:09:32,cvp,Fortaleza,AIS 05,CAPITAL OESTE,PARANGABA,,-3.7767526541,-38.5617439295,PARANGABA,,0.0,0.0
2023-04-19 18:09:32,cvp,Fortaleza,AIS 05,CAPITAL OESTE,PARANGABA,,-3.7767526541,-38.5617439295,MARAPONGA,,0.054,1.806
2023-04-19 18:18:17,cvp,Fortaleza,AIS 21,CAPITAL OESTE,AEROLÂNDIA,,-3.7725815694,-38.5122248018,AEROLÂNDIA,,0.0,0.0
2023-04-19 18:18:17,cvp,Fortaleza,AIS 21,CAPITAL OESTE,AEROLÂNDIA,,-3.7725815694,-38.5122248018,AEROLÂNDIA,,0.022,0.501
2023-04-19 18:28:11,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PREFEITO JOSÉ WALTER,,-3.8261204736,-38.5585358647,PREFEITO JOSÉ WALTER,,0.194,0.515
2023-04-19 18:28:11,cvp,Fortaleza,AIS 20,CAPITAL OESTE,PREFEITO JOSÉ WALTER,,-3.8261204736,-38.5585358647,PREFEITO JOSÉ WALTER,,0.0,0.0
2023-04-19 18:50:38,cvp,Fortaleza,AIS 21,CAPITAL OESTE,AEROLÂNDIA,,-3.7711768653,-38.5165157659,AEROLÂNDIA,,0.0,0.0
2023-04-19 18:50:38,cvp,Fortaleza,AIS 21,CAPITAL OESTE,AEROLÂNDIA,,-3.7711768653,-38.5165157659,ENGENHEIRO LUCIANO CAVALCANTE,,0.097,2.47
2023-04-19 19:00:11,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8297158125,-38.5012238134,MESSEJANA,,0.0,0.0
2023-04-19 19:00:11,cvp,Fortaleza,AIS 16,CAPITAL LESTE,MESSEJANA,,-3.8297158125,-38.5012238134,ANCURI,,0.113,3.421
2023-04-19 19:10:00,cvli,Amontada,AIS 04,NORDESTE,,RUA ARTUR FERREIRA ALVES,-3.3681318215,-39.8306934476,,RUA PRINCIPAL,0.264,40.411
2023-04-19 19:23:28,cvp,Caucaia,AIS 12,RMF OESTE,,,-3.7235587683,-38.6647222469,PARQUE SOLEDADE,,0.0,0.0
